spotify_id,name,uri,artist,acousticness,danceability,energy,instrumentalness,tempo,valence
1XBQjgy2ksz4DYMhr2y22N,Party For Two,spotify:track:1XBQjgy2ksz4DYMhr2y22N,Jesse McCartney,0.243,0.885,0.442,2.38e-05,117.01,0.656
53BHUFdQphHiZUUG3nx9zn,Bang!,spotify:track:53BHUFdQphHiZUUG3nx9zn,AJR,0.0183,0.74,0.516,0,139.918,0.698
7lPN2DXiMsVn7XUKtOW1CS,drivers license,spotify:track:7lPN2DXiMsVn7XUKtOW1CS,Olivia Rodrigo,0.721,0.585,0.436,1.31e-05,143.874,0.132
1diS6nkxMQc3wwC4G1j0bh,We're Good,spotify:track:1diS6nkxMQc3wwC4G1j0bh,Dua Lipa,0.0319,0.722,0.588,0,134.01,0.59
7a53HqqArd4b9NF4XAmlbI,Kings & Queens,spotify:track:7a53HqqArd4b9NF4XAmlbI,Ava Max,0.00786,0.637,0.69,0,129.857,0.457
6BXHCHzw706smnLQdCIDUy,Go Away,spotify:track:6BXHCHzw706smnLQdCIDUy,Omar Apollo,0.0426,0.634,0.568,1.85e-06,123.885,0.369
5RoIXwyTCdyUjpMMkk4uPd,Sweet Disposition,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,The Temper Trap,0.0701,0.531,0.821,0.171,129.139,0.34
5zCunX8URvLoBHlg1Fnjv6,Already Gone,spotify:track:5zCunX8URvLoBHlg1Fnjv6,Sleeping At Last,0.954,0.418,0.248,4.21e-06,130.953,0.298
1baoZlq32nBee9tcYbQYxV,Sex with a Ghost,spotify:track:1baoZlq32nBee9tcYbQYxV,Teddy Hyde,0.862,0.478,0.33,0.00113,79.484,0.413
3bH4HzoZZFq8UpZmI2AMgV,New Light,spotify:track:3bH4HzoZZFq8UpZmI2AMgV,John Mayer,0.325,0.828,0.689,0.0384,123.931,0.853
0puZUrjhNhWl98RdE7YfNM,キリがないから,spotify:track:0puZUrjhNhWl98RdE7YfNM,Fujii Kaze,0.0243,0.699,0.78,0,98.98,0.723
2FVpOsjT1iquZ3SpCjZ9Ne,Telepathy,spotify:track:2FVpOsjT1iquZ3SpCjZ9Ne,BTS,0.00782,0.787,0.669,0,104.994,0.57
0eu4C55hL6x29mmeAjytzC,Life Goes On,spotify:track:0eu4C55hL6x29mmeAjytzC,Oliver Tree,0.186,0.7,0.49,0,79.982,0.569
5gBW4PhXqiUVL8FJ5K9opo,Walk With Me,spotify:track:5gBW4PhXqiUVL8FJ5K9opo,Taba Chake,0.447,0.708,0.316,0.00023,81.403,0.652
7lR4o63cpYr8zY3nBEPead,It Takes Two,spotify:track:7lR4o63cpYr8zY3nBEPead,Fiji Blue,0.338,0.731,0.597,0.00114,101.991,0.863
3yDhZq8f17SmumVmEyCaRN,Give It Up,spotify:track:3yDhZq8f17SmumVmEyCaRN,KC & The Sunshine Band,0.0192,0.862,0.624,0.000153,124.896,0.882
6tunhVGD8C05MZNjSVIsjw,It Never Rains in Southern California,spotify:track:6tunhVGD8C05MZNjSVIsjw,Albert Hammond,0.124,0.626,0.565,0,116.61,0.924
4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,spotify:track:4CoSCPlKNrWli7E5kFtbcl,Fleetwood Mac,0.216,0.64,0.649,8.3e-05,124.825,0.865
4YxVgJAkGsUnqLvEzjz8Ry,正想著你呢,spotify:track:4YxVgJAkGsUnqLvEzjz8Ry,Chih Siou,0.783,0.38,0.245,3.01e-05,168.167,0.362
5XCCIDIX31Rc6RpU9EqBoR,Love’s Gravity,spotify:track:5XCCIDIX31Rc6RpU9EqBoR,G5SH,0.0911,0.764,0.798,0,160.183,0.708
4A7DUET5H4f7dJkUhjfVFB,Lost in Paris,spotify:track:4A7DUET5H4f7dJkUhjfVFB,Tom Misch,0.364,0.788,0.711,2.07e-05,104.149,0.802
5pfJsMwoRYKampPay8amX0,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",spotify:track:5pfJsMwoRYKampPay8amX0,Macklemore & Ryan Lewis,0.0916,0.828,0.609,1.21e-06,109.725,0.707
4q2tFbhSlXw8pPKY7fwhZZ,Daydreamin' (feat. Jill Scott),spotify:track:4q2tFbhSlXw8pPKY7fwhZZ,Lupe Fiasco,0.0298,0.534,0.739,0,81.056,0.597
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,4 Non Blondes,0.161,0.565,0.564,0,134.355,0.454
4vGQNeWAh2WKPYsqhp5wSg,Got to Get You Into My Life,spotify:track:4vGQNeWAh2WKPYsqhp5wSg,"Earth, Wind & Fire",0.59,0.698,0.608,0.00148,140.901,0.779
2grjqo0Frpf2okIBiifQKs,September,spotify:track:2grjqo0Frpf2okIBiifQKs,"Earth, Wind & Fire",0.168,0.697,0.832,0.00131,125.926,0.979
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,spotify:track:3koCCeSaVUyrRo3N2gHrd8,"Earth, Wind & Fire",0.121,0.869,0.648,2.17e-05,125.035,0.9
5JiH89mHrv9oWHlD0T326z,To Be So Lonely,spotify:track:5JiH89mHrv9oWHlD0T326z,Harry Styles,0.618,0.758,0.436,1.61e-05,104.959,0.605
3b9Cpi8jW9jNoyx72QbfRO,Never Can Say Goodbye - Single Version,spotify:track:3b9Cpi8jW9jNoyx72QbfRO,Gloria Gaynor,0.000588,0.611,0.882,0.926,125.681,0.895
4sOT0ksc174RY6GJUu8Wjy,"Fallin' - Original Song from the TV Series ""The Secret Daughter""",spotify:track:4sOT0ksc174RY6GJUu8Wjy,Jessica Mauboy,0.176,0.716,0.465,0,125.012,0.299
0M3HkE321xpCbCYqVKzr1q,It Will Rain,spotify:track:0M3HkE321xpCbCYqVKzr1q,Bruno Mars,0.337,0.576,0.835,0,150.017,0.476
3hOWsTM9OpI6c72iQHP4EB,Free,spotify:track:3hOWsTM9OpI6c72iQHP4EB,Elina,0.877,0.627,0.213,0,92.054,0.18
6KgBpzTuTRPebChN0VTyzV,Good as Hell,spotify:track:6KgBpzTuTRPebChN0VTyzV,Lizzo,0.256,0.682,0.919,0,95.982,0.535
16QN8cBubEq706vNtPpOME,Love So Soft,spotify:track:16QN8cBubEq706vNtPpOME,Kelly Clarkson,0.0053,0.808,0.581,1.19e-05,130.012,0.758
2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock,spotify:track:2Adn2LNgkHMH5TelQVAu4n,Keri Hilson,0.203,0.666,0.87,0,160.014,0.9
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,spotify:track:4WzhjxvLP95y7AMDy0Atwb,Alessia Cara,0.8,0.481,0.267,0,117.64,0.137
5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),spotify:track:5PjdY0CKGZdEuoNab3yDmX,The Kid LAROI,0.0383,0.591,0.764,0,169.928,0.478
1CZgbcEZEhHH28HcBFvQIW,Never Ever Getting Rid of Me,spotify:track:1CZgbcEZEhHH28HcBFvQIW,Christopher Fitzgerald,0.387,0.622,0.542,0,174.494,0.939
6jXJmMCmEXC8SmZTK0KId6,Left Hand Free,spotify:track:6jXJmMCmEXC8SmZTK0KId6,alt-J,0.456,0.698,0.875,0.0157,101.989,0.811
2maRlyHobUhKKO6rF9S8ez,Daydream,spotify:track:2maRlyHobUhKKO6rF9S8ez,Odelia Rei,0.78,0.373,0.221,0.013,71.466,0.0416
3Yn97I3qIj7Px0Bi4rkD2q,Evermore,spotify:track:3Yn97I3qIj7Px0Bi4rkD2q,Dan Stevens,0.674,0.285,0.396,6.6e-05,79.442,0.219
5DnDWdt25emVC9CLUi3Iku,Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around,spotify:track:5DnDWdt25emVC9CLUi3Iku,The Barden Bellas,0.569,0.477,0.691,0,105.335,0.275
5WnCRiBTqd7bgfsthKr0jn,Love Shack (Glee Cast Version),spotify:track:5WnCRiBTqd7bgfsthKr0jn,Glee Cast,0.0139,0.694,0.909,0.000154,133.997,0.828
4JE6agBLHGA5TaF6FlqfBD,As the World Caves In,spotify:track:4JE6agBLHGA5TaF6FlqfBD,Matt Maltese,0.365,0.331,0.45,0.00464,123.829,0.18
2xXNLutYAOELYVObYb1C1S,As the World Caves In,spotify:track:2xXNLutYAOELYVObYb1C1S,Sarah Cothran,0.441,0.422,0.25,0,124.026,0.246
1sOoOXwA5QftTmj6V0fqlJ,Anything You Can Do,spotify:track:1sOoOXwA5QftTmj6V0fqlJ,Bernadette Peters,0.766,0.561,0.559,0,81.535,0.504
6tQa9SU9Bzs5y5zfctqOki,For the Dancing and the Dreaming,spotify:track:6tQa9SU9Bzs5y5zfctqOki,John Powell,0.435,0.326,0.0703,0,75.675,0.247
7AOdyU64RafmvJUL4WMotN,Unsteady - Erich Lee Gravity Remix,spotify:track:7AOdyU64RafmvJUL4WMotN,X Ambassadors,0.0112,0.345,0.574,1.61e-05,116.679,0.0736
41cJIihaawZaBWzhQGv25i,Cain,spotify:track:41cJIihaawZaBWzhQGv25i,EXES,0.402,0.467,0.453,1.28e-05,199.79,0.252
3wlbaIxO2BEdQzkE2MQQiY,The Leaving Song,spotify:track:3wlbaIxO2BEdQzkE2MQQiY,Chris Garneau,0.556,0.123,0.341,0.444,147.626,0.0393
4EWP5f71MZQmQBIZsSqRQD,Stones,spotify:track:4EWP5f71MZQmQBIZsSqRQD,Emmit Fenn,0.751,0.685,0.364,0.164,129.908,0.349
22sS7JkzeVeq4vOPCB6Fbj,Someone New,spotify:track:22sS7JkzeVeq4vOPCB6Fbj,Hozier,0.407,0.593,0.539,2.31e-06,91.98,0.577
27Mp1HAFIhnLBsGXdFcGXG,COMING HOME (feat. NIKI),spotify:track:27Mp1HAFIhnLBsGXdFcGXG,HONNE,0.17,0.826,0.329,0.000878,106.935,0.558
72PoJMDfdaw9gGECgA9kTZ,Nothing From Nothing,spotify:track:72PoJMDfdaw9gGECgA9kTZ,Billy Preston,0.613,0.808,0.83,0.0112,102.8,0.909
6xkryXuiZU360Lngd4sx13,Fantasy,spotify:track:6xkryXuiZU360Lngd4sx13,Mariah Carey,0.139,0.669,0.727,0,102.322,0.807
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,0.207,0.709,0.824,0.000307,118.818,0.867
05VLeh8PRatYz4qOUvPeHJ,We Made a Pact,spotify:track:05VLeh8PRatYz4qOUvPeHJ,Hey Rosetta!,0.814,0.494,0.322,0.000594,144.035,0.125
64oxbrbRQV6MZto7o8Y42P,How Will I Know,spotify:track:64oxbrbRQV6MZto7o8Y42P,Sam Smith,0.943,0.506,0.124,0,84.046,0.301
2Kz5qeXifBxE0zmuoVchlM,Wings,spotify:track:2Kz5qeXifBxE0zmuoVchlM,Birdy,0.0831,0.474,0.707,0,83.235,0.224
24jeUaWPfFXfNw3uYHsH3M,Sines,spotify:track:24jeUaWPfFXfNw3uYHsH3M,Greg Wanders,0.793,0.595,0.412,0.00271,94.9,0.2
3fCZKucLEtLkTLtRUZrfkG,POOL(Feat. Sumin),spotify:track:3fCZKucLEtLkTLtRUZrfkG,WOODZ,0.449,0.724,0.453,7.6e-06,119.937,0.637
73M0rMVx5CWE8M4uATSsto,seaside_demo,spotify:track:73M0rMVx5CWE8M4uATSsto,SEB,0.355,0.706,0.824,0.000133,94.98,0.86
4yrsGZdBgkgAnCfc4bBJ42,Lest We Forget (blood),spotify:track:4yrsGZdBgkgAnCfc4bBJ42,Esperanza Spalding,0.929,0.537,0.277,0.252,100.028,0.226
39rYdh4MkbRdoA7jvMUYYN,move!,spotify:track:39rYdh4MkbRdoA7jvMUYYN,NIKI,0.523,0.829,0.49,0,126.922,0.801
49dFIRQCQxPWgoH0m38XQ5,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,spotify:track:49dFIRQCQxPWgoH0m38XQ5,Lennon Stella,0.262,0.696,0.686,0,115.982,0.7
4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ,Rex Orange County,0.646,0.384,0.765,0.00352,129.903,0.567
21xCXsuI6easPmJ9e25nkl,Home,spotify:track:21xCXsuI6easPmJ9e25nkl,Luke Chiang,0.228,0.798,0.341,5.28e-05,92.99,0.393
6D6HVKe7Qu3imn4zzJD0W9,drunk,spotify:track:6D6HVKe7Qu3imn4zzJD0W9,keshi,0.765,0.691,0.389,0,104.952,0.306
1c1sdxrYLIiuJOlE7PPttb,Love Me Now (feat. Zoe Wees),spotify:track:1c1sdxrYLIiuJOlE7PPttb,Kygo,0.163,0.662,0.489,0,102.04,0.506
2SK3lZvKAvJsDqRVryExt3,projekt nieznajomy nie kłamie,spotify:track:2SK3lZvKAvJsDqRVryExt3,sanah,0.898,0.489,0.224,0,70.979,0.218
5EN2NBVIyYk0RLTAghXlVy,Warcaby,spotify:track:5EN2NBVIyYk0RLTAghXlVy,sanah,0.0512,0.686,0.704,8.18e-05,124.049,0.732
0lI2ohzKlfP1IYj42xIzHQ,Monodrama (With. Yu Seung Woo),spotify:track:0lI2ohzKlfP1IYj42xIzHQ,Huh Gak,0.78,0.662,0.426,0,106.931,0.439
3Ls0JZdf4sRpJ0TBMC0tx4,有一個傻姑娘,spotify:track:3Ls0JZdf4sRpJ0TBMC0tx4,Yun Liu,0.944,0.176,0.181,1.24e-06,83.486,0.26
0IqCoZ168iRc9LqfrYgpZy,KESI - Remix,spotify:track:0IqCoZ168iRc9LqfrYgpZy,Camilo,0.127,0.871,0.815,6.18e-06,122.959,0.823
7khrpN8dSwTnyHIN47r0ZF,打上花火,spotify:track:7khrpN8dSwTnyHIN47r0ZF,Kenshi Yonezu,0.162,0.634,0.592,0,97.041,0.448
7pcTLUekZJQnzDOUDuExVJ,打上花火,spotify:track:7pcTLUekZJQnzDOUDuExVJ,Daoko,0.207,0.635,0.667,0,96.003,0.261
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,0.122,0.548,0.816,0,95.39,0.557
5eU51YmH3XzhzNRzkJns27,SOMEONE'S SOMEONE,spotify:track:5eU51YmH3XzhzNRzkJns27,MONSTA X,0.178,0.824,0.449,2.21e-06,95.058,0.459
2cbWaw8K4fKvR9kgBg3ugq,Fly - FKJ Remix,spotify:track:2cbWaw8K4fKvR9kgBg3ugq,June Marieezy,0.707,0.657,0.528,0.000158,75.44,0.35
52yAJNEvLjD5wRMnSDa3na,I Can't Lose (feat. Keyone Starr) - Pomo Remix,spotify:track:52yAJNEvLjD5wRMnSDa3na,Mark Ronson,0.0615,0.757,0.639,1.45e-05,115.234,0.459
6ZuahEctZD6w75peme58hm,Wonder,spotify:track:6ZuahEctZD6w75peme58hm,Shawn Mendes,0.136,0.442,0.631,2.29e-05,139.774,0.129
5HfObWIsEfQ2PW5Kn57IId,Ponza,spotify:track:5HfObWIsEfQ2PW5Kn57IId,Laila Al Habash,0.217,0.735,0.772,0,90.002,0.801
2WJBVjP8tCc3FV6swNfn8G,I'm Yours,spotify:track:2WJBVjP8tCc3FV6swNfn8G,Lofi Fruits Music,0.827,0.596,0.155,0.898,80.341,0.277
0xAhbD6lCf5re1RXl5yiTm,Sweet Talkin' Woman,spotify:track:0xAhbD6lCf5re1RXl5yiTm,Electric Light Orchestra,0.513,0.609,0.611,0,121.836,0.916
3NlzcNh6rPwP0FAVXgt8rG,Beautiful Night,spotify:track:3NlzcNh6rPwP0FAVXgt8rG,Beast,0.0441,0.652,0.941,0,123.03,0.685
4Cdyx3bs8mMYVJWP3wHPXj,On Rainy Days,spotify:track:4Cdyx3bs8mMYVJWP3wHPXj,Beast,0.72,0.688,0.612,0,90.022,0.692
1NzRZ7AosK7ZDumMsZYofo,Just Friends,spotify:track:1NzRZ7AosK7ZDumMsZYofo,Audrey Mika,0.0879,0.868,0.656,0.00316,114.991,0.793
0dQKlmok37veSI3FBGdoXs,Angel Boy,spotify:track:0dQKlmok37veSI3FBGdoXs,William Bolton,0.0544,0.543,0.81,0,115.011,0.684
2xubfBD4QUOmcMUq1EZz6h,Donuts (feat. Yung Bae),spotify:track:2xubfBD4QUOmcMUq1EZz6h,kenzie,0.0798,0.663,0.818,0,108.01,0.88
58LUjGxK8NF8VD7KxRvONb,Up to You (feat. NCT DREAM),spotify:track:58LUjGxK8NF8VD7KxRvONb,PRETTYMUCH,0.0364,0.719,0.803,0,115.925,0.719
4TF240Qq2I1cr2Ysvfps4d,Broken Record,spotify:track:4TF240Qq2I1cr2Ysvfps4d,GSoul,0.2,0.703,0.599,0,104.048,0.851
69KERH8EU5P2VwxWlmOVcU,Honey In The Summer,spotify:track:69KERH8EU5P2VwxWlmOVcU,PUBLIC,0.0192,0.784,0.589,8.35e-05,114.066,0.725
71Y0oZG9mGQjFmoBx7tfmu,I Can't Deny,spotify:track:71Y0oZG9mGQjFmoBx7tfmu,Snake City,0.249,0.717,0.563,0.000219,116.007,0.726
3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),spotify:track:3DarAbFujv6eYNliUTyqtz,Doja Cat,0.259,0.764,0.705,8.92e-05,110.97,0.781
1jaC53UwWdZj8zu0Kz3spw,hypnotized,spotify:track:1jaC53UwWdZj8zu0Kz3spw,Tune-Yards,0.0702,0.633,0.776,7.98e-05,151.995,0.756
6nSHtgTH5a959xPucs6Ilb,HANGANG,spotify:track:6nSHtgTH5a959xPucs6Ilb,Hoody,0.196,0.685,0.559,0,109.151,0.77
1BOOu08pnZt5XAaPJojhgo,בלעדייך,spotify:track:1BOOu08pnZt5XAaPJojhgo,Gidi Gov,0.79,0.466,0.56,0,86.733,0.387
6rzfEb4W6gUjItLG7GVAtb,שלח לי מלאך,spotify:track:6rzfEb4W6gUjItLG7GVAtb,Eviatar Banai,0.17,0.694,0.636,0.00493,142.984,0.931
31JsYFuBH4rGqW4YAObyMl,Story,spotify:track:31JsYFuBH4rGqW4YAObyMl,Noga Erez,0.303,0.837,0.563,0,118.002,0.608
5czXZZpUJVrZnUkWdk8tBq,LMI (feat. Sherlyn Veronica),spotify:track:5czXZZpUJVrZnUkWdk8tBq,Astronauts,0.113,0.699,0.43,0.000911,121.913,0.211
4cOdK2wGLETKBW3PvgPWqT,Never Gonna Give You Up,spotify:track:4cOdK2wGLETKBW3PvgPWqT,Rick Astley,0.115,0.721,0.939,3.79e-05,113.309,0.914
0YWUZPGnHAjL9KEar0sHvv,Nada Sousou (Single Version),spotify:track:0YWUZPGnHAjL9KEar0sHvv,Hiroaki Kato,0.867,0.735,0.139,0.000114,134.075,0.379
3pFga2KPiOXHTnJlAXMOTC,Asadoya Yunta,spotify:track:3pFga2KPiOXHTnJlAXMOTC,Yuta Orisaka,0.959,0.39,0.132,0.000269,138.526,0.157
2P0sTlmmCwTmCEJhYoVPXU,Slow down,spotify:track:2P0sTlmmCwTmCEJhYoVPXU,Primary,0.117,0.631,0.745,0,85.107,0.522
6CcJMwBtXByIz4zQLzFkKc,i love you,spotify:track:6CcJMwBtXByIz4zQLzFkKc,Billie Eilish,0.952,0.421,0.131,0.00453,137.446,0.12
2TkAUHBaCReXruGnMVPGNL,Bedroom (feat. Anne-Marie),spotify:track:2TkAUHBaCReXruGnMVPGNL,JJ Lin,0.64,0.369,0.424,0,179.597,0.181
1EM9pvygHqQm03as6sxLg9,旅路,spotify:track:1EM9pvygHqQm03as6sxLg9,Fujii Kaze,0.0711,0.59,0.556,3.24e-06,171.936,0.749
3ciqhcLmXP4hVGBD98QlEj,きらり,spotify:track:3ciqhcLmXP4hVGBD98QlEj,Fujii Kaze,0.00803,0.746,0.764,0,116.982,0.701
2Nl3vx5qRnATIckVRZxb4T,何なんw,spotify:track:2Nl3vx5qRnATIckVRZxb4T,Fujii Kaze,0.394,0.633,0.729,0.000164,89.851,0.69
38ZffdGref7ax4nX1JUDYT,Butter (Hotter Remix),spotify:track:38ZffdGref7ax4nX1JUDYT,BTS,0.00223,0.702,0.748,0,110.028,0.789
0xmEcb4yhUy5PS8MHdAvmc,Butter (Cooler Remix),spotify:track:0xmEcb4yhUy5PS8MHdAvmc,BTS,0.00632,0.651,0.809,0,110.045,0.893
68nqgUs4Wzhje6w4HrSWet,Butter (Sweeter Remix),spotify:track:68nqgUs4Wzhje6w4HrSWet,BTS,0.0674,0.728,0.551,0,110.059,0.792
1ZmAcES012Hgjv6cMVxXrI,RADIO,spotify:track:1ZmAcES012Hgjv6cMVxXrI,HENRY,0.123,0.763,0.764,0,146.863,0.262
0LweQRsfJ3pRAJJFy6DrR1,What Type of X,spotify:track:0LweQRsfJ3pRAJJFy6DrR1,Jessi,0.0075,0.776,0.692,0,95.972,0.543
4tlYmER24xkYXp8ejfJwHz,i'll take the blame,spotify:track:4tlYmER24xkYXp8ejfJwHz,VÉRITÉ,0.777,0.401,0.182,1.71e-05,124.248,0.152
3mRu51HNfIGfmZJTkYNPpe,Paris,spotify:track:3mRu51HNfIGfmZJTkYNPpe,OVAN,0.754,0.768,0.807,0,104.967,0.605
6CQaVuICm1WVXyy3SZ5jEI,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",spotify:track:6CQaVuICm1WVXyy3SZ5jEI,Amy Winehouse,0.736,0.757,0.367,0,96.008,0.681
6IgGwkA5kXqFJkMYTFpBRX,Unconditional,spotify:track:6IgGwkA5kXqFJkMYTFpBRX,Freya Ridings,0.919,0.402,0.216,0,119.082,0.278
1soAeZZbjaECAC5IH0CNiL,Thumbs - Acoustic,spotify:track:1soAeZZbjaECAC5IH0CNiL,Sabrina Carpenter,0.591,0.663,0.319,0,128.687,0.733
0CJcFbU8aO6Quj6KXXANMz,Plant,spotify:track:0CJcFbU8aO6Quj6KXXANMz,KIMSEJEONG,0.828,0.408,0.276,0,138.071,0.51
5uw9UIOXj6R8pOwXte8F5h,Little Lies,spotify:track:5uw9UIOXj6R8pOwXte8F5h,Fleetwood Mac,0.124,0.63,0.688,4.78e-05,124.825,0.893
11vfWNvOrsZiQaCT9409q5,Mr. Moustafa,spotify:track:11vfWNvOrsZiQaCT9409q5,Alexandre Desplat,0.965,0.512,0.304,0.967,150.085,0.337
63eAmPzh4vjcE4RadP9UQj,Bella Notte,spotify:track:63eAmPzh4vjcE4RadP9UQj,F. Murray Abraham,0.812,0.228,0.207,2.27e-06,84.143,0.231
5dwY5r2PfjMteikJViyNIT,Great Pumpkin Waltz,spotify:track:5dwY5r2PfjMteikJViyNIT,Vince Guaraldi Trio,0.988,0.339,0.243,0.893,151.481,0.48
3VqeTFIvhxu3DIe4eZVzGq,Butter,spotify:track:3VqeTFIvhxu3DIe4eZVzGq,BTS,0.00323,0.759,0.459,0,109.997,0.695
1v1oIWf2Xgh54kIWuKsDf6,Runaway,spotify:track:1v1oIWf2Xgh54kIWuKsDf6,AURORA,0.629,0.422,0.302,7.83e-05,114.089,0.123
0NLebGDyFekhMcQKG7xfaP,Ladyfingers,spotify:track:0NLebGDyFekhMcQKG7xfaP,Herb Alpert & The Tijuana Brass,0.976,0.366,0.349,0.943,86.366,0.557
6KhZCrdFF5bTrpuVHz7ZbS,Ladyfingers - Edit,spotify:track:6KhZCrdFF5bTrpuVHz7ZbS,Funding Secured,0.897,0.379,0.528,0.939,86.19,0.45
3xxmjMvJsSR3L7mUOxP9QA,Never Forget You,spotify:track:3xxmjMvJsSR3L7mUOxP9QA,Noisettes,0.0167,0.569,0.692,3.78e-05,141.632,0.737
39LLxExYz6ewLAcYrzQQyP,Levitating,spotify:track:39LLxExYz6ewLAcYrzQQyP,Dua Lipa,0.0561,0.695,0.884,0,103.014,0.914
6dPzi41DQDgzsPJDFffbJO,Like a Movie,spotify:track:6dPzi41DQDgzsPJDFffbJO,B1A4,0.598,0.499,0.613,0,179.83,0.537
6nSHxOUISpO9sanRIgdHZ2,ZOOM,spotify:track:6nSHxOUISpO9sanRIgdHZ2,CNBLUE,0.191,0.662,0.776,0,112.011,0.899
67QLaxzYklfiiM0BcBZ6qa,Sympathique,spotify:track:67QLaxzYklfiiM0BcBZ6qa,French Acoustic,0.484,0.71,0.351,0.003,138.17,0.497
52fcDNbtmDMmpUGMlbvWVl,My Cherie Amour,spotify:track:52fcDNbtmDMmpUGMlbvWVl,Nataly Dawn,0.583,0.821,0.305,4.88e-06,103.975,0.596
7njZh7zfFuSHCufWu6OzID,My Cherie Amour,spotify:track:7njZh7zfFuSHCufWu6OzID,Stevie Wonder,0.105,0.555,0.645,0,101.027,0.473
0zPbUxvYRlCGwruakkXPLI,BAD SAD AND MAD,spotify:track:0zPbUxvYRlCGwruakkXPLI,BIBI,0.545,0.746,0.558,0.00019,90.013,0.638
3xn7cwof2Srt3CRjvLfrXa,Fear of the Water,spotify:track:3xn7cwof2Srt3CRjvLfrXa,SYML,0.954,0.46,0.208,0.882,93.031,0.151
1MONUudxAjEk76FJvzGhuD,Like You Do,spotify:track:1MONUudxAjEk76FJvzGhuD,Joji,0.953,0.582,0.199,0.00852,66.454,0.0783
5gdAIGgehqtsvwEJC79VOt,Never Gonna Leave You,spotify:track:5gdAIGgehqtsvwEJC79VOt,Us The Duo,0.156,0.743,0.867,0.019,135.002,0.761
0MeRqOp5YZ7PRzhyKzcq2s,Adieu mon homme,spotify:track:0MeRqOp5YZ7PRzhyKzcq2s,Pomme,0.807,0.453,0.318,0,108.552,0.32
6CluNbr4sZJBEbE93SWInB,"Paris, Paris, Paris",spotify:track:6CluNbr4sZJBEbE93SWInB,Joséphine Baker,0.987,0.708,0.188,0.000219,127.423,0.618
3rknoyQue5qrhZIun1P2L4,Entre nous,spotify:track:3rknoyQue5qrhZIun1P2L4,Jill Barber,0.268,0.818,0.646,0.0355,132.083,0.801
260V7huyJrXnyYe0dFv2Fa,Canopée,spotify:track:260V7huyJrXnyYe0dFv2Fa,Polo & Pan,0.0942,0.704,0.692,0.0109,96.005,0.369
6M4nkEPZMj58acftDRTuKL,Tous les mêmes,spotify:track:6M4nkEPZMj58acftDRTuKL,Stromae,0.223,0.701,0.637,0.00219,109.959,0.647
2jX5c5RFp0A9E1GDsvGxIa,Balance ton quoi,spotify:track:2jX5c5RFp0A9E1GDsvGxIa,Angèle,0.594,0.703,0.442,2.39e-05,115.932,0.381
3b89BehicGUgc60pLBo092,Flou,spotify:track:3b89BehicGUgc60pLBo092,Angèle,0.697,0.682,0.52,5.44e-06,112.965,0.468
7rBP4bLjMLNkix1nGHjheP,Oui ou non,spotify:track:7rBP4bLjMLNkix1nGHjheP,Angèle,0.635,0.649,0.574,1.28e-05,199.906,0.361
7eyjhTyv9gSVJQ9HTk6AUU,Bongo Cha Cha Cha - Bonus Track,spotify:track:7eyjhTyv9gSVJQ9HTk6AUU,Caterina Valente,0.807,0.78,0.591,0,126.803,0.771
0MPJ76s0uath1HDrR0aLg3,Falling in Love at a Coffee Shop,spotify:track:0MPJ76s0uath1HDrR0aLg3,Daniela Andrade,0.863,0.415,0.279,1.18e-05,100.367,0.246
1KHdq8NK9QxnGjdXb55NiG,Falling in Love at a Coffee Shop,spotify:track:1KHdq8NK9QxnGjdXb55NiG,Landon Pigg,0.2,0.489,0.561,4.56e-05,83.457,0.238
1cEg7nTVIatIQ6UQuZn5Ow,Last Kiss Goodbye,spotify:track:1cEg7nTVIatIQ6UQuZn5Ow,Haley Reinhart,0.882,0.579,0.273,1.39e-05,176.052,0.349
4Ld4kbKo1eOzToQ0P8JA0V,Arcade (feat. FLETCHER),spotify:track:4Ld4kbKo1eOzToQ0P8JA0V,Duncan Laurence,0.815,0.446,0.395,0.00216,71.944,0.267
